sample,spec,spec_label,se_type,year,term,estimate,std.error,conf.low,conf.high,statistic,p.value,vcov_repair_required,vcov_repaired
main_1972_start,interacted_core_controls_diagnostic,Core controls,cluster_cz,2008,es_2008,9.94045317038862e-4,0.0026988945332837026,-0.0042956907662692325,0.0062837814003469565,0.3683157325267626,0.7127459341074529,FALSE,FALSE
main_1972_start,interacted_core_controls_diagnostic,Core controls,cluster_cz,2012,es_2012,0.0010693066141419239,0.0028857239561967253,-0.004586608409328097,0.006725221637611945,0.3705505552066835,0.7110811507319197,FALSE,FALSE
main_1972_start,interacted_core_controls_diagnostic,Core controls,cluster_cz,2016,es_2016,8.658290237681899e-4,0.0024895867182426873,-0.004013671280376743,0.005745329327913123,0.3477802228874954,0.728106748851411,FALSE,FALSE
main_1972_start,interacted_core_controls_diagnostic,Core controls,cluster_cz,2020,es_2020,2.826586527947747e-4,0.0026943461998962656,-0.004998162860884262,0.005563480166473811,0.1049080674212012,0.9164779344738713,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1972,es_1972,0.00195731322084515,0.002418809000448323,-0.002783465305514889,0.006698091747205189,0.8092053653191983,0.4186639815950851,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1976,es_1976,-0.0037761074252439537,0.0028970829226438737,-0.009454285613851983,0.0019020707633640764,-1.303417101295079,0.1928484514239743,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1980,es_1980,-0.0013130381033851415,0.002255436109084288,-0.005733611646621497,0.0031075354398512143,-0.5821659492355284,0.5606368975144993,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1984,es_1984,-0.00029207054328181555,0.0011448930632397812,-0.0025360197133815245,0.0019518786268178934,-0.25510726954299456,0.7987130005609213,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1992,es_1992,-0.0040673937781257104,0.0014104550517667434,-0.006831834881401104,-0.0013029526748503167,-2.8837457620722273,0.00404685537128687,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,1996,es_1996,-0.0066378507645625355,0.002454348496267014,-0.011448285422755921,-0.0018274161063691497,-2.704526588077649,0.007001555001456572,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2000,es_2000,-0.006835233304461579,0.0028121013567261777,-0.01234685068452111,-0.001323615924402049,-2.430649694795885,0.01531463011111178,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2004,es_2004,-0.005976376699703741,0.002601595207556573,-0.01107540960886663,-8.773437905408524e-4,-2.2971969975747206,0.021893197460907548,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2008,es_2008,-0.0016886299648054375,0.002966315731010984,-0.007502501964361568,0.004125242034750693,-0.5692684521582995,0.5693512700353389,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2012,es_2012,-0.0017184660037299088,0.0032720909211510145,-0.008131646363326386,0.004694714355866568,-0.5251889526118084,0.599613302516391,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2016,es_2016,-0.0011813359346382474,0.002827401920632703,-0.006722941868897721,0.004360269999621226,-0.4178167688214251,0.6762054881142048,FALSE,FALSE
main_1972_start,interacted_controls_full_panel,Full controls,cluster_cz,2020,es_2020,-0.0017277831243071307,0.002857262949639938,-0.00732791559996209,0.003872349351347829,-0.6046986765865773,0.5455694760646446,FALSE,FALSE
